datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
11/15/1965 21:00,colmar manor,md,us,,300,5 minutes,The moon took up the entire skyline&#33,2/23/2011,38.9330556,-76.9461111
11/15/1965 21:00,new york city (queens),ny,us,oval,1200,20 min.,Saw this object directly overhead.....about 65 ft. long emiting a reddish glow.went 1/2 block to my girlfrends house got my camera wh,8/10/1999,40.7141667,-74.0063889
11/15/1966 19:40,huntington beach,ca,us,circle,10,10 seconds,Ring of blue lights approx 200 in diameter slowly flying cross night sky at 500 feet in 1966,5/13/2012,33.6602778,-117.9983333
11/15/1966 22:30,winston-salem,nc,us,triangle,60,50-60 sec,3 white lights high in the skymaking a 90 degree fast turn,1/10/2009,36.0997222,-80.2444444
11/15/1967 23:30,blaine,wa,us,unknown,36,36 seconds,UFO flyover during war games.,3/2/2004,48.9938889,-122.7458333
11/15/1969 6:00,vancouver (canada),bc,ca,sphere,25200,7 hours,translucent 12 inch balls of light that are sentient beings with a mission on our little sphere. 500 Lights On Object0: Yes,11/28/2007,49.25,-123.133333
11/18/1968 1:00,ocean off miami,fl,,light,300,5 minutes,Three greenish lights well off the coast of Miami.,10/30/2006,25.727789,-80.233899
1/1/1956 5:30,weirton,wv,us,disk,10,10 seconds,My Uncle Sam was driving to work very early one winter morning.  He lived down the street from my house.  As he approached my home in h,1/7/2000,40.4188889,-80.5897222
1/1/1957 21:00,dallas,tx,us,unknown,20,20 seconds,I was flying the first of 4 USAF aircraft on a simulated bombing run on a bridge span in Dallas Texas.  The other 3 aircraft were behi,8/24/2004,32.7833333,-96.8
1/1/1958 22:00,pep,tx,us,fireball,2,2sec,Green fire balls Texas Panhandle late 1950&#39s.,12/12/2009,33.8161111,-102.5577778
1/1/1961 12:00,santa clara,ca,us,circle,10800,3 hours,Stationary circular object 12 oclock high.,1/17/2004,37.3541667,-121.9541667
1/1/1961 13:00,kendallville,in,us,circle,30,30 seconds,It was a clear Indiana day and I saw something fascinating,10/8/2007,41.4413889,-85.265
1/1/1962 8:00,key west,fl,us,sphere,300,3 to 5 minutes,in the very early morning hours of 1962 I don&#39t recall the date or month at the time I was only 10 years of age a very loud whistlei,3/7/1998,24.5552778,-81.7827778
1/1/1963 22:00,helena (near),mt,us,diamond,3600,1 hour,Diamond shaped UFO blocks USAF runway,2/10/2012,46.5927778,-112.0352778
1/1/1965 17:00,mokena,il,us,light,20,20 seconds,Light over Mokena Illinios,11/21/2010,41.5261111,-87.8891667
1/1/1965 20:00,conway,ar,us,light,3600,1 hour,At a drive-in during the summer my brother and I saw three lights above and to the right of the screen.  The movie was &quot;CAT BALOU.&quot; We,6/2/1998,35.0886111,-92.4419444
1/1/1965 20:00,st. ansgar,ia,us,fireball,20,20 seconds,winter nite wonder,2/1/2007,43.3783333,-92.9186111
1/1/1966 17:00,flagstaff,az,us,disk,600,10 minutes,Spotted two black disk shaped objects flying over a small nearby mountain followed by a single engine plane .,1/3/2001,35.1980556,-111.6505556
1/1/1967 1:00,cam rahn bay (viet nam),,,cigar,30,30sec+,Saw UFO when in Viet Nam..no doubt about it.,4/27/2007,11.893334,109.170167
1/1/1967 23:00,yoza dakke air station&#44 okinawa (japan),,,light,900,15 min,This incident took place in 1967 or 1968 while I was stationed in Okinawa in the Air Force. I was assigned to maintain and operate a sm,6/18/2004,26.212401,127.680932
1/1/1968 0:00,burlington,nj,us,circle,1200,20min,New Years night in the late 60&#39s I my fater and two brothers observed a circular shaped craft,3/19/2009,40.0711111,-74.8652778
1/1/1968 0:00,lawndale,ca,us,circle,60,1 minute,Craft with a portal,12/12/2009,33.8872222,-118.3516667
1/1/1968 1:00,udorn (thailand),,,sphere,1800,30 minute,Zig Zagging bright light over USAF Air Base in thailand 1968,5/2/2014,17.364697,102.815892
1/1/1968 21:00,west monroe,la,us,light,1200,20 minutes,On the way into town a light appeared over head and followed us.,7/5/1999,32.5091667,-92.1191667
1/1/1968 22:00,da nang (viet nam),,,unknown,600,10 min,Silent slow moving light that eventually took off very fast.,9/17/2000,16.054407,108.202167
1/1/1968 23:00,wheaton,md,us,circle,60,1 minute,Woke up by loud noise parents said to come out and see the object. i was 9 or so at time. i remember red sphere hovering in one place,11/11/2013,39.0397222,-77.0555556
1/1/1969 20:00,farmerville,la,us,other,120,2 minutes,Five bright white small balls jumped out of the sky and bounced across the road.,7/5/1999,32.7733333,-92.4055556
11/20/1967 21:00,silver lake,or,us,unknown,60,1minute,Saw a small white light that increased dramatically in size reduced to a small light turned red and zip......it was gone.,8/5/2012,43.1280556,-121.045
11/20/1968 7:30,kent,wa,us,triangle,30,30 seconds,At daybreak object (with recessed light in nose and soundless) passed by us in the low clouds. It was barely getting light enough to,11/9/1999,47.3811111,-122.2336111
11/2/1960 18:00,westbury,ny,us,disk,60,1 minute,Father Mother and son in car stopped in middle of street to see a saucer with lights around the rim hovering above their house.,10/31/2003,40.7555556,-73.5880556
11/2/1965 0:30,b-52; inflight,nh,,light,1200,15 to 20 minutes,B-52 crew sees very bright point of light just prior to 1965 blackout.,7/11/2000,43.193852,-71.572395
11/2/1967 22:00,tiburon,ca,us,teardrop,20,20 seconds,Teardrop outlined in white light three circular white lights in dark interior silent.,8/5/2001,37.8736111,-122.4555556
1/12/1968 22:00,american falls,id,us,disk,20,20seconds,Large glowing green in color looking up at the bottom it was round,6/6/2000,42.7861111,-112.8536111
11/22/1964 22:00,memphis,tn,us,circle,900,15 mins,Moon like UFO hovers for minutes then ascends to appear to look like bright star then dim star then gone.,1/12/2012,35.1494444,-90.0488889
11/22/1969 17:00,kenai,ak,us,light,300,5 minutes,My brother and I saw what we thought was a car approaching on the rise of a hill.  The lights were so bright we turned our eyes away fr,1/11/2002,60.5544444,-151.2583333
11/23/1963 10:00,thunder bay (canada),on,ca,disk,60,1 minute,This was not a UFO,4/16/2005,48.4,-89.233333
11/23/1965 20:00,cherokee,ok,us,other,300,5 minutes,There was one silver metallic craft with small lights no sound no windows no red or green lights and no blinking light.,6/21/2000,36.7544444,-98.3563889
11/25/1958 23:00,milwaukee,wi,us,disk,10,10 seconds,3 disk shaped lights swerving among each other across sky got to North shot straight into the stars,12/12/2011,43.0388889,-87.9063889
11/26/1961 10:00,leesville,sc,us,flash,15,15 seconds,It was an overcast day.  It was around 10am.  My passenger and I left Summit SC heading toward Leesville SC.  We saw an incredibly br,6/3/2011,33.9163889,-81.5136111
11/30/1968 21:30,locust fork,al,us,light,180,3 minutes,Smaller UFO comes from behind mountain and enters larger one.,12/3/2004,33.9075,-86.6152778
1/15/1960 22:00,bristol,va,us,disk,1200,20 minutes,BURNING disc  sighting 1960,8/28/2003,36.5963889,-82.1886111
11/5/1965 21:00,jacksonville,fl,us,light,1200,20 minutes,Bright light makes 90 degree turn.,7/22/2013,30.3319444,-81.6558333
1/15/1966 22:00,fort smith,ar,,circle,3600,1 hr or more,I had just moved to Muldrow OK. and had guests from Weatherford OK there. We turned on the 10PM news and the announcer was saying th,4/16/2005,35.385924,-94.398547
1/15/1966 22:00,ft. smith,ar,,unknown,3600,1 hour,Clarification of timing of Ft. Smith AR sighting circa 1966/1967 (with additional sighting details),2/14/2010,35.385924,-94.398547
1/15/1967 1:30,forbes afb,ks,,disk,180,2-3 minutes,I was in a van on the base after working on C-130 aircraft that night. I remember it was very cold and were in the van smoking cigarett,2/24/2005,38.950279,-95.664169
1/15/1968 12:00,el  escorial (spain),,,circle,7200,2 hrs,Cigar shaped object steals 2 hours of two children&#39s time,12/23/2002,40.583347,-4.127044
1/15/1968 17:30,anjean,wv,us,oval,240,4 minutes,We were standing by our car parked at Anjean WV waiting for my brother after a good day of ruff grouse hunting. The first saucer came,3/19/2009,38.02,-80.6333333
1/15/1968 19:30,memramcook (canada),nb,ca,other,900,+- 15 min ??,Car sized flashing light followed silently overhead,2/12/2004,46,-64.55
11/5/1969 1:00,buford,ga,us,disk,20,20 sec,I was travelling home with two friends on Buford Hwy Leaving A small town named Flowery Branch after a birth day party Heading back h,11/3/2005,34.1205556,-84.0044444
1/15/1969 23:00,miami,fl,us,sphere,900,15 min. plus,Sphere&#39s appear in the room within touching distance and stay for a considerable amount of time.,12/2/2000,25.7738889,-80.1938889
11/9/1962 20:30,pharr,tx,us,chevron,40,40 seconds,V shaped glowing object splits up into six similar objects and quickly disperse.,4/16/2005,26.1944444,-98.1833333
11/9/1965 17:45,old saybrook,ct,us,light,600,10 min,Cluster of red lights hovering at low altitude without sound during Great Northeast Black-out,3/19/2009,41.2916667,-72.3766667
11/9/1965 18:00,middletown,ny,us,sphere,1,one second,Posssible UFO seen near Middletown NY on the November night of the great northeastern black-out of 1965.,2/14/2010,41.4458333,-74.4233333
1/20/1958 22:43,birchy bay (canada),nf,ca,disk,180,3min,i couldn&#39t believe what i saw it was like being in a movie i still can&#39t believe such an experience.,2/24/2005,49.333333,-54.733333
1/20/1963 22:00,holyoke,ma,us,disk,1200,20 ninutes,6 massive ufo&#39s parked on moon. old sighting,2/22/2005,42.2041667,-72.6166667
1/20/1969 19:00,lake wales,fl,us,disk,300,5 minutes or so,The ufo used simulated police lights to pull me over and then just sat there apparently observing me.,12/2/2000,27.9011111,-81.5861111
12/10/1963 23:00,rome,ga,us,oval,1200,20 minutes,An unmistakable sighting of a silent craft that followed us for 3miles stopped hovered and accelerated out of sight straight up.,3/27/2014,34.2569444,-85.1647222
12/10/1965 21:00,san marcos,tx,us,light,60,1 minute,What happened on that buss in 1965 in Texas,10/31/2003,29.8830556,-97.9411111
12/10/1968 0:30,abbeville (lake secession),sc,us,disk,300,5 min,I had a close incounter with a UFO/(saucer/disc).  Craft hoovered about ten feet over my head backed off lowered to eye level then r,1/28/1999,34.1780556,-82.3791667
12/1/1956 23:00,columbus,oh,us,formation,240,3-4 minutes,A &quot;V&quot;  shape set of lights either on one large silent aircraft or 5 different aircraft flying in formation. No noise heard.,7/3/2013,39.9611111,-82.9988889
12/1/1965 17:00,poughkeepsie,ny,us,triangle,300,5 min,Early evening  encounter at intersection near Arlington High School with object hovering obove interestion then quickly disappearing.,12/16/2005,41.7002778,-73.9213889
12/12/1965 23:00,spartanburg,sc,us,oval,120,2 min,FLASH IN THE SKY BRIGHT LIGHT IN THE WINDOWS OF THE OBJECT. THE NIGHT WAS CLEAR,4/27/2004,34.9494444,-81.9322222
12/12/1968 3:00,logansport/kokomo.,in,,cigar,300,5 min.&#39s?,Bright light front end of diesel train shape hovering /from distant star to huge craft overhead/passenger windows no soun no wings/tail,12/12/2009,40.668955,-86.134588
12/15/1966 17:30,webster city,ia,us,sphere,120,2 minutes,Two silent and slowly moving red spheres suddenly accelerate and vanish.,12/16/2005,42.4694444,-93.8158333
12/15/1966 19:00,valley forge,pa,us,sphere,360,6 mins,Ball decending toward home about 50 yds. away and about 50 ft. high..Son panicked and ran into house thinking it was a plane about to c,9/13/2002,40.0969444,-75.47
12/15/1967 19:30,la plata,md,us,circle,600,10 minutes,bright rotating colors two objects one large and one much smaller.,10/19/1999,38.5291667,-76.9755556
12/15/1968 17:30,richmond (canada),bc,ca,disk,600,5-10 min.,rainbow lighting travelled around the object,5/27/2003,45.666667,-72.15
12/15/1968 21:00,joshua tree national park,ca,,flash,7200,1-2 hours,Multiple silent flashes in the sky.,12/16/1999,33.873415,-115.900992
12/15/1969 16:00,glenmore,la,us,circle,20,15/20 sec,A very clear sighting on highway U.S. 165 in Louisiana north of Oakdale near the small town of Glenmora in 1969.,10/31/2003,30.2044444,-91.1972222
12/15/1969 21:00,viet nam (location not specified),,,disk,900,15 minutes,Saucer and Dome observed by Starlite Scope in Vietnam During the War.,7/16/2003,14.058324,108.277199
12/15/1969 23:00,richmond/berea,ky,,circle,30,30 seconds,Circular shaped glowing object hovering but moving slowly then  traveling at a speed of at least thousands of mies per hourl,10/30/2006,37.692171,-84.259497
12/17/1961 21:00,bartow/mulberry,fl,,sphere,1500,25 min,after getting our attention the object approached us we followed this object while it stopped and waited on us three times,10/15/2003,27.895304,-81.973417
12/20/1959 18:30,los angeles,ca,us,disk,600,10 minutes,Silent Extreme Bright White Disc of Light approx. 100 foot diameter Hovered approx. 10 minutes then &quot;Switched Off&quot;.  Small white ligh,9/12/1999,34.0522222,-118.2427778
12/20/1968 2:00,juneau,ak,us,other,900,15 minutes?,Earliest encounter half-moon shaped object shot paralyzing light beam through bedroom window.,8/30/1999,58.3019444,-134.4197222
12/20/1968 2:00,juneau,ak,us,other,900,15 minutes?,Strange half-moon shaped thing shoots light into room causes paralysis and other effects.,11/2/1999,58.3019444,-134.4197222
12/21/1962 23:21,new york city,ny,us,cigar,900,15 minutes,the ufo I saw on dec 21 1962  in NYC has never appeared on any website I could find,11/3/2005,40.7141667,-74.0063889
12/21/1969 2:54,la serena (chile),,,light,2.51,02.51sec,lights with colors,10/11/2005,-29.906301,-71.250204
12/22/1965 9:00,houston (west of),tx,us,formation,180,3 minutes,45 of us were  on the Bus standing  to see the objects then flash and everyone was in their seats again,6/18/2004,29.7630556,-95.3630556
12/23/1969 15:00,middletown,ct,us,fireball,120,2 min.,i was 9 or 10 years old and i was slideing down my driveway as i got up from my sled and started to walk back up the driveway a firebal,10/8/2007,41.5622222,-72.6511111
12/23/1969 18:00,middletown,ct,us,circle,60,1 minute,i think the year was 1969 and im possitive it was in the winter because i was slideing down our driveway. i have been trying to find in,9/29/2004,41.5622222,-72.6511111
12/24/1965 1:00,davidsville,pa,us,light,300,5 minutes,I personally witnessed this sighting while hitchhiking back home while in the Navy.  It was a clear night while walking within 4 miles,10/20/2005,40.2269444,-78.9366667
12/24/1965 23:59,bellmar,nj,,triangle,3600,1 hour,delta shaped object missing time,4/13/2010,40.178447,-74.021804
12/25/1966 4:00,rockford,il,us,unknown,60,1 minute plus,Close encounter experience. 500 Lights On Object0: Yes,6/12/2007,42.2711111,-89.0938889
12/25/1969 21:38,rogersville,al,us,,120,90-120 sec,single laser-like red light traced numerous straight-line and angular &#39waypoints&#39 in  Christmas night sky,6/20/2011,34.8255556,-87.2947222
12/26/1961 20:00,forestburg,tx,us,sphere,120,one or two minutes,Round brilliant white object hovered and then slowly descended behind a hill in a remote area without making a noise.,4/16/2005,33.5330556,-97.5563889
12/28/1957 0:00,madison,wi,us,cigar,3600,1 hour,My mother and i worked as telephone swithcboard operators.Dec. 28?1957 YOUR BOX DATE WONT TAKE THE DATE I PUT IN.I was in College. We,9/2/2005,43.0730556,-89.4011111
12/28/1957 0:00,madison,wi,us,cigar,3600,1 hour,My mother and i worked as telephone swithcboard operators. I was in College. We worked from 4pm-12 midnight. I went and got the car and,6/18/2004,43.0730556,-89.4011111
12/28/1966 19:00,hammond,in,us,triangle,60,one minute,Triangle shaped object with flashing lights Hammond Indiana ( Hessville ) 1966 or 1967,10/30/2006,41.5833333,-87.5
12/30/1959 18:35,tehachapi,ca,us,fireball,30,30 seconds,White fireball hitting ground.,2/21/2014,35.1322222,-118.4480556
12/30/1967 17:10,bithlo,fl,us,disk,25200,approx. 7 hours,On the evening of December 30 1967 shortly after dusk I observed along with two other witnesses a circular craft approximately 40,6/18/2004,28.5544444,-81.1066667
12/3/1968 2:00,gasconade,mo,us,unknown,1800,30 minutes,Colored fog on ground.  Mom wouldn&#39t let me go outside to see what it was.  I am a Nuc. Engr.Sisters &amp; Person not yet born then has see,12/16/1999,38.6694444,-91.56
1/25/1964 20:30,omaha,ne,us,sphere,300,5 min.,Observing the first orbits of Echo 2 radar-reflective satellite through a 50 power telescope I saw a &quot;lesser light&quot; perhaps spherical,1/5/2011,41.2586111,-95.9375
12/6/1967 3:30,broadview heights,oh,us,light,20,20 seconds,Saw descending star-shaped object slow bright no trails no explosion twice in 15 years.,8/11/2004,41.3138889,-81.6852778
